compkey,unitdesc,onstreet,blockface_name,overall_mean_occupancy,parking_spaces,mean_occupied_spaces,time_limit,parking_category,paid_subarea,paystation_count,weekday_rate_mean_ps,weekend_rate_mean_ps,all_rate_mean_ps,all_rate_max_ps,paidarea_ps,subarea_ps,street_width,speed_limit,seg_length,shape_length,slope_pct,one_way,artdescript,commercial_mixed_share,industrial_share,institutional_share,open_space_share,other_share,residential_share,transport_parking_share,building_count,building_coverage_ratio
13305,VINE ST BETWEEN 4TH AVE AND 5TH AVE,VINE ST,VINE ST BETWEEN 4TH AVE AND 5TH AVE,0.4482129766673305,6.0,2.74533515167065,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,44.0,20.0,322.0,322.131841793364,2.0,Y,Not Designated,0.7944510263521943,0.0,0.0,0.0,0.0,0.20554897364780567,0.0,7.0,0.2959781133113936
13306,VINE ST BETWEEN 5TH AVE AND DENNY WAY,VINE ST,VINE ST BETWEEN 5TH AVE AND DENNY WAY,0.1658731793092139,6.0,0.9952390758552834,240,Paid Parking,North,1.0,1.0,1.0,1.0,1.0,Belltown,North,42.0,20.0,323.0,322.519883831657,1.0,N,Not Designated,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.090785705838045
13308,VIRGINIA ST BETWEEN PIKE PL AND POST AL,VIRGINIA ST,VIRGINIA ST BETWEEN PIKE PL AND POST AL,0.9855555555555555,3.0,7.152241236956407,120,Paid Parking,South,1.0,1.5,1.5,1.5,2.5,Belltown,South,25.0,25.0,160.0,160.029994943443,16.0,Y,Minor Arterial,0.05588474687035781,0.0,0.0,0.050078868746237445,0.0,0.8940363843834047,0.0,4.0,0.40934049437178394
13309,VIRGINIA ST BETWEEN POST AL AND 1ST AVE,VIRGINIA ST,VIRGINIA ST BETWEEN POST AL AND 1ST AVE,0.006819845993953136,9.0,0.06137861394557823,120,Paid Parking,South,,,,,,,,25.0,25.0,162.0,161.996837103559,15.0,Y,Minor Arterial,0.1391825845470047,0.0,0.0,0.0,0.0,0.8608174154529954,0.0,6.0,0.4340933973798516
13310,VIRGINIA ST BETWEEN 1ST AVE AND 2ND AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 1ST AVE AND 2ND AVE,0.5449684017872382,7.0,3.8396121458440007,120,Paid Parking,South,1.0,1.5,1.5,1.5,2.5,Belltown,South,42.0,25.0,322.0,322.183987127999,5.0,Y,Minor Arterial,0.8468706384649177,0.0,0.0,0.0,0.04774406565560472,0.10538529587947758,0.0,8.0,0.3814978737014465
13311,VIRGINIA ST BETWEEN 2ND AVE AND 3RD AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 2ND AVE AND 3RD AVE,0.37169336669754993,3.0,1.1585324642919181,120,Paid Parking,South,1.0,1.5,1.5,1.5,2.5,Belltown,South,44.0,25.0,322.0,322.245476486539,5.0,Y,Minor Arterial,0.5698383400275334,0.0,0.0,0.2286899051441703,0.20147175482829627,0.0,0.0,8.0,0.3515892048062019
13312,VIRGINIA ST BETWEEN 3RD AVE AND 4TH AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 3RD AVE AND 4TH AVE,0.5030506563399881,9.0,4.528539240393227,120,Paid Parking,South,,,,,,,,44.0,25.0,322.0,322.045896545075,5.0,Y,Minor Arterial,0.48384419676964885,0.0,0.0,0.4689112436252156,0.0,0.04724455960513556,0.0,7.0,0.4084253663595214
13313,VIRGINIA ST BETWEEN 4TH AVE AND 5TH AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 4TH AVE AND 5TH AVE,0.3679192492547409,5.5,2.364396911567258,120,Paid Parking,South,2.0,1.5,1.5,1.5,2.5,Belltown,South,44.0,25.0,322.0,321.980605289035,6.0,Y,Minor Arterial,0.6827406080559437,0.0,0.0,0.09775332773986531,0.0,0.21950606420419086,0.0,8.0,0.3817076870571607
13314,VIRGINIA ST BETWEEN 5TH AVE AND 6TH AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 5TH AVE AND 6TH AVE,0.36084440110146615,9.0,3.247599609913196,120,Paid Parking,South,1.0,1.5,1.5,1.5,2.5,Belltown,South,44.0,25.0,322.0,321.924504202016,6.0,Y,Minor Arterial,0.8043595375818517,0.0,0.0,0.1956404624181483,0.0,0.0,0.0,6.0,0.4065458182445182
13352,WALL ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,WALL ST,WALL ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,0.5466443076599327,5.0,2.7538048716329966,240,Paid Parking,North,1.0,1.0,1.0,1.0,1.0,Belltown,North,42.0,25.0,269.0,268.889018262983,7.0,N,Minor Arterial,0.8271735466234638,0.0,0.0,0.0,0.08639983514276572,0.08642661823377037,0.0,3.0,0.22463975580129616
13353,WALL ST BETWEEN ELLIOTT AVE AND WESTERN AVE,WALL ST,WALL ST BETWEEN ELLIOTT AVE AND WESTERN AVE,0.4496789703794085,5.0,2.2710729969842784,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,42.0,25.0,322.0,321.941573145338,12.0,N,Minor Arterial,0.2339331360107557,0.17199332995805583,0.0,0.0,0.21098808577438496,0.3830854482568034,0.0,7.0,0.361824510450731
13354,WALL ST BETWEEN WESTERN AVE AND 1ST AVE,WALL ST,WALL ST BETWEEN WESTERN AVE AND 1ST AVE,0.39792013075842636,6.5,2.4976925716752363,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,42.0,25.0,322.0,322.114335549821,11.0,N,Minor Arterial,0.8551148745459242,0.06190830646528316,0.0,0.0,4.5755127882728764e-05,0.08293106386090993,0.0,9.0,0.3953328936702787
13355,WALL ST BETWEEN 1ST AVE AND 2ND AVE,WALL ST,WALL ST BETWEEN 1ST AVE AND 2ND AVE,0.6060516769583961,8.5,5.240182142444031,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,42.0,25.0,322.0,322.117944136528,2.0,N,Minor Arterial,0.952439488084217,0.0,0.0,0.0,0.04756051191578316,0.0,0.0,8.0,0.3939089615834412
13356,WALL ST BETWEEN 2ND AVE AND 3RD AVE,WALL ST,WALL ST BETWEEN 2ND AVE AND 3RD AVE,0.5502679755576062,6.0,2.9866647174624887,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,42.0,25.0,322.0,321.994134693458,1.0,Y,Principal Arterial,0.8014002077001229,0.0,0.0,0.0,0.19859979229987698,0.0,0.0,7.0,0.3257994542874958
13357,WALL ST BETWEEN 3RD AVE AND 4TH AVE,WALL ST,WALL ST BETWEEN 3RD AVE AND 4TH AVE,0.3889344851403823,9.0,3.5597436995967744,240,Paid Parking,North,1.0,1.0,1.0,1.0,1.0,Belltown,North,42.0,25.0,322.0,321.792708282077,2.0,Y,Principal Arterial,0.9513968172926603,0.0,0.0,0.0,0.0,0.048603182707339765,0.0,7.0,0.37415585195598866
13358,WALL ST BETWEEN 4TH AVE AND 5TH AVE,WALL ST,WALL ST BETWEEN 4TH AVE AND 5TH AVE,0.5020802684208179,8.0,2.5680657584776543,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,42.0,25.0,322.0,322.084854333788,1.0,Y,Principal Arterial,0.38252629596329696,0.0,0.0,0.0,0.0,0.617473704036703,0.0,6.0,0.3717930503333481
13462,WARREN PL BETWEEN 1ST AVE AND DENNY WAY,WARREN PL,WARREN PL BETWEEN 1ST AVE AND DENNY WAY,0.41843662932587566,5.0,2.1146504524886875,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,0.0,20.0,258.0,258.090726697803,2.0,N,Not Designated,0.7867649322430382,0.0,0.0,0.0,0.07632006516745107,0.13691500258951064,0.0,6.0,0.37907871428258216
13496,WESTERN AVE BETWEEN YESLER WAY AND COLUMBIA ST,WESTERN AVE,WESTERN AVE BETWEEN YESLER WAY AND COLUMBIA ST,0.6073330026455026,8.0,4.861041666666667,120,Paid Parking,Edge,2.0,1.25,1.25,1.25,1.5,Pioneer Square,Edge,44.0,25.0,435.0,434.893200314091,0.0,N,Minor Arterial,0.5327368421702335,0.21136854059990975,0.0,0.0,0.11502567083236097,0.14086894639749567,0.0,6.0,0.5253932770273451
13497,WESTERN AVE BETWEEN COLUMBIA ST AND MARION ST,WESTERN AVE,WESTERN AVE BETWEEN COLUMBIA ST AND MARION ST,0.5090386904761904,7.0,3.577125,120,Paid Parking,Waterfront,1.0,4.833333333333333,4.833333333333333,4.833333333333333,7.5,Commercial Core,Waterfront,46.0,25.0,306.0,305.950167201019,1.0,N,Minor Arterial,0.6043268173832587,0.0,0.0,0.0,0.0,0.39567318261674145,0.0,6.0,0.4055970105266475
13498,WESTERN AVE BETWEEN MARION ST AND MADISON ST,WESTERN AVE,WESTERN AVE BETWEEN MARION ST AND MADISON ST,0.8048167735042735,2.0,2.626357905982906,120,Paid Parking,Waterfront,1.0,4.833333333333333,4.833333333333333,4.833333333333333,7.5,Commercial Core,Waterfront,44.0,25.0,306.0,305.72256298417,0.0,N,Minor Arterial,0.8826478638470246,0.0,0.0,0.0,0.0,0.11735213615297527,0.0,6.0,0.4437350322476607
13499,WESTERN AVE BETWEEN MADISON ST AND SPRING ST,WESTERN AVE,WESTERN AVE BETWEEN MADISON ST AND SPRING ST,0.674396875,5.0,3.542409375,120,Paid Parking,Waterfront,2.0,4.833333333333333,4.833333333333333,4.833333333333333,7.5,Commercial Core,Waterfront,46.0,25.0,306.0,305.901129856278,0.0,N,Minor Arterial,0.5581144520241829,0.0,0.0,0.05840602083020553,0.0,0.38347952714561145,0.0,5.0,0.4939607310172171
13500,WESTERN AVE BETWEEN SPRING ST AND SENECA ST,WESTERN AVE,WESTERN AVE BETWEEN SPRING ST AND SENECA ST,0.5663728105228105,7.5,4.199554258241758,120,Paid Parking,Waterfront,2.0,4.833333333333333,4.833333333333333,4.833333333333333,7.5,Commercial Core,Waterfront,46.0,25.0,306.0,306.094175601666,0.0,N,Minor Arterial,0.5002267048077609,0.0,0.0,0.3825907219749445,0.0,0.11718257321729453,0.0,5.0,0.3145152681810375
13501,WESTERN AVE BETWEEN SENECA ST AND UNIVERSITY ST,WESTERN AVE,WESTERN AVE BETWEEN SENECA ST AND UNIVERSITY ST,0.482619162502565,5.5,2.789699571325972,120,Paid Parking,Waterfront,2.0,4.833333333333333,4.833333333333333,4.833333333333333,7.5,Commercial Core,Waterfront,46.0,25.0,306.0,306.035766613817,1.0,N,Minor Arterial,0.6002066874104439,0.0,0.0,0.053022045575145026,0.0,0.3467712670144111,0.0,5.0,0.4668081053385856
13502,WESTERN AVE BETWEEN UNIVERSITY ST AND UNION ST,WESTERN AVE,WESTERN AVE BETWEEN UNIVERSITY ST AND UNION ST,0.45305833333333334,10.0,4.5329375,120,Paid Parking,Waterfront,1.0,4.833333333333333,4.833333333333333,4.833333333333333,7.5,Commercial Core,Waterfront,46.0,25.0,426.0,426.151477956672,5.0,N,Minor Arterial,0.4061450771963704,0.12889613994091934,0.25724642098957223,0.0,0.039570180572793566,0.039277957106554365,0.12886422419379012,8.0,0.4605994006706796
13503,WESTERN AVE BETWEEN UNION ST AND PIKE ST,WESTERN AVE,WESTERN AVE BETWEEN UNION ST AND PIKE ST,0.3428178494004405,6.0,1.9687223140047156,120,Paid Parking,Waterfront,3.0,4.833333333333333,4.833333333333333,4.833333333333333,7.5,Commercial Core,Waterfront,46.0,25.0,426.0,425.836110740779,5.0,N,Minor Arterial,0.6644772487289884,0.03942167725326975,0.03914784469331343,0.0,0.1285378450785547,0.1284153842458738,0.0,10.0,0.43760145276181545
13504,WESTERN AVE BETWEEN PIKE ST AND PINE ST,WESTERN AVE,WESTERN AVE BETWEEN PIKE ST AND PINE ST,0.5251675347222222,3.5,1.9323281250000002,120,Paid Parking,Waterfront,2.0,4.833333333333333,4.833333333333333,4.833333333333333,7.5,Commercial Core,Waterfront,46.0,25.0,428.0,427.843203756677,5.0,N,Minor Arterial,0.7098668556072006,0.0,0.0,0.0,0.0,0.29013314439279936,0.0,4.0,0.5073698875214409
13505,WESTERN AVE BETWEEN PINE ST AND VIRGINIA ST,WESTERN AVE,WESTERN AVE BETWEEN PINE ST AND VIRGINIA ST,0.6993278266778771,11.0,7.780043593456648,120,Paid Parking,South,2.0,1.5,1.5,1.5,2.5,Belltown,South,46.0,25.0,531.0,531.096486240208,4.0,N,Minor Arterial,0.6815344019984394,0.0,0.0,0.17145977874439544,0.0,0.09629773986799194,0.050708079389173245,4.0,0.2970447048518125
13506,WESTERN AVE BETWEEN VIRGINIA ST AND LENORA ST,WESTERN AVE,WESTERN AVE BETWEEN VIRGINIA ST AND LENORA ST,0.7111106618888877,6.5,4.838609442510148,120,Paid Parking,South,2.0,1.5,1.5,1.5,2.5,Belltown,South,46.0,25.0,425.0,424.559310295357,1.0,N,Minor Arterial,0.41942305305507166,0.0,0.0,0.19252257831105982,0.0,0.3880543686338686,0.0,7.0,0.34655007480349376
13507,WESTERN AVE BETWEEN LENORA ST AND BLANCHARD ST,WESTERN AVE,WESTERN AVE BETWEEN LENORA ST AND BLANCHARD ST,0.5712445392091944,10.5,5.989517301663853,120,Paid Parking,South,2.0,1.5,1.5,1.5,2.5,Belltown,South,46.0,25.0,426.0,426.066001150458,1.0,Y,Minor Arterial,0.7197837183243754,0.05407529690181764,0.0,0.0,0.0,0.2261409847738069,0.0,6.0,0.43991338885144393
13508,WESTERN AVE BETWEEN BLANCHARD ST AND BELL ST,WESTERN AVE,WESTERN AVE BETWEEN BLANCHARD ST AND BELL ST,0.2685738324919643,6.0,1.824292389164794,120,Paid Parking,South,2.0,1.5,1.5,1.5,2.5,Belltown,South,46.0,25.0,267.0,267.493441064818,2.0,Y,Minor Arterial,0.4847621844248417,0.36859750251390994,0.0,0.0,0.0,0.14664031306124833,0.0,4.0,0.24321362474388553
13509,WESTERN AVE BETWEEN BELL ST AND BATTERY ST,WESTERN AVE,WESTERN AVE BETWEEN BELL ST AND BATTERY ST,0.40615394816435363,8.0,3.250231585314829,240,Paid Parking,North,1.0,1.0,1.0,1.0,1.0,Belltown,North,46.0,25.0,426.0,426.340754730709,1.0,Y,Principal Arterial,0.811982660310411,0.10688841771235083,0.0,0.0,0.0,0.08112892197723831,0.0,4.0,0.1827223476184039
13510,WESTERN AVE BETWEEN BATTERY ST AND WALL ST,WESTERN AVE,WESTERN AVE BETWEEN BATTERY ST AND WALL ST,0.5120380517636137,8.0,3.973460560160807,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,46.0,25.0,306.0,305.646451493465,1.0,Y,Principal Arterial,0.5578993311839491,0.058652600906761075,0.0,0.0,4.3331406256831204e-05,0.383404736503033,0.0,5.0,0.4408003260181608
13511,WESTERN AVE BETWEEN WALL ST AND VINE ST,WESTERN AVE,WESTERN AVE BETWEEN WALL ST AND VINE ST,0.4156006863792779,7.5,3.118471712833257,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,46.0,25.0,307.0,306.613552246524,1.0,Y,Principal Arterial,0.36701078752121197,0.09589299693293535,0.0,0.0,0.09588067468370157,0.441215540862151,0.0,8.0,0.4344221300395285
13512,WESTERN AVE BETWEEN VINE ST AND CEDAR ST,WESTERN AVE,WESTERN AVE BETWEEN VINE ST AND CEDAR ST,0.537386904391573,8.5,4.513897809185278,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,46.0,25.0,306.0,306.150774931085,1.0,Y,Principal Arterial,0.7493399507296835,0.09593485147851917,0.0,0.0,0.0,0.15472519779179744,0.0,6.0,0.43382701950935
13513,WESTERN AVE BETWEEN CEDAR ST AND CLAY ST,WESTERN AVE,WESTERN AVE BETWEEN CEDAR ST AND CLAY ST,0.3938699872873,8.0,2.960602683304905,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,46.0,25.0,306.0,305.802514157964,1.0,Y,Principal Arterial,0.9408790030162945,4.801623571637799e-05,0.0,0.0,0.0,0.05907298074798909,0.0,7.0,0.4112573415442993
13514,WESTERN AVE BETWEEN CLAY ST AND BROAD ST,WESTERN AVE,WESTERN AVE BETWEEN CLAY ST AND BROAD ST,0.456368373250297,5.0,2.3585756291566766,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,46.0,25.0,313.0,312.950219759928,1.0,Y,Principal Arterial,0.9004890836689572,0.0,0.0,0.0,0.04983669329327217,0.049674223037770575,0.0,6.0,0.3630695753763464
13515,WESTERN AVE BETWEEN BROAD ST AND EAGLE ST,WESTERN AVE,WESTERN AVE BETWEEN BROAD ST AND EAGLE ST,0.48662612025163343,9.0,4.355164609598755,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,46.0,25.0,433.0,433.375110366713,1.0,N,Principal Arterial,0.10526815653750528,0.06526785895841222,0.0,0.0,0.5031695158092068,0.3262944686948757,0.0,5.0,0.2844404668293249
13516,WESTERN AVE BETWEEN EAGLE ST AND BAY ST,WESTERN AVE,WESTERN AVE BETWEEN EAGLE ST AND BAY ST,0.4452814876942258,12.0,5.29221371026341,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,46.0,25.0,426.0,426.286832749759,0.0,N,Principal Arterial,0.34619021909840464,0.03670875334503747,0.0,0.09928689433712115,0.3974714214239688,0.12034271179546797,0.0,5.0,0.263513017429995
13517,WESTERN AVE BETWEEN BAY ST AND QUEEN ANNE AVE,WESTERN AVE,WESTERN AVE BETWEEN BAY ST AND QUEEN ANNE AVE,0.6970279969722966,4.0,3.0647488014268616,240,Paid Parking,North,1.0,1.0,1.0,1.0,1.0,Belltown,North,46.0,25.0,251.0,251.125583621063,2.0,N,Principal Arterial,0.8393544986219788,0.0,0.0,0.10478982707389266,0.0,0.05585567430412862,0.0,4.0,0.38250224941413546
13759,YESLER WAY BETWEEN WESTERN AVE AND POST AVE,YESLER WAY,YESLER WAY BETWEEN WESTERN AVE AND POST AVE,0.7817291666666667,2.0,2.3950416666666667,120,Paid Parking,Edge,1.0,1.25,1.25,1.25,1.5,Pioneer Square,Edge,42.0,25.0,165.0,165.219485883027,2.0,N,Minor Arterial,0.6569039588903908,0.0,0.0,0.0,0.0,0.34309604110960923,0.0,6.0,0.4544081002971961
13760,YESLER WAY BETWEEN POST AVE AND 1ST AVE,YESLER WAY,YESLER WAY BETWEEN POST AVE AND 1ST AVE,0.7544479166666667,4.0,3.6401666666666666,120,Paid Parking,Edge,,,,,,,,42.0,25.0,173.0,172.970904172155,3.0,N,Minor Arterial,0.5118491009435796,0.0,0.0,0.07228741422754122,0.0,0.4158634848288792,0.0,5.0,0.39072286354423225
13762,YESLER WAY BETWEEN JAMES ST AND OCCIDENTAL AVE S,YESLER WAY,YESLER WAY BETWEEN JAMES ST AND OCCIDENTAL AVE S,0.26474305555555555,6.0,1.5905833333333335,120,Paid Parking,Core,1.0,3.5,3.5,3.5,6.0,Pioneer Square,Core,42.0,25.0,253.0,252.906742385356,2.0,N,Minor Arterial,0.5267793089743376,0.0,0.0,0.4732206910256624,0.0,0.0,0.0,5.0,0.22948391947649885
13763,YESLER WAY BETWEEN OCCIDENTAL AVE S AND 2ND AVE,YESLER WAY,YESLER WAY BETWEEN OCCIDENTAL AVE S AND 2ND AVE,0.33328125,4.0,1.3533333333333333,120,Paid Parking,Core,1.0,3.5,3.5,3.5,6.0,Pioneer Square,Core,42.0,25.0,220.0,219.620362765553,4.0,N,Minor Arterial,0.5438942907515112,0.0,0.0,0.4489959229052405,0.007109786343248351,0.0,0.0,5.0,0.24794056325741948
13766,YESLER WAY BETWEEN TERRACE ST AND 6TH AVE,YESLER WAY,YESLER WAY BETWEEN TERRACE ST AND 6TH AVE,0.25711675347222224,24.0,6.170802083333333,120,Paid Parking,Financial,2.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.5,Commercial Core,Financial,42.0,25.0,659.0,658.793091327705,15.0,N,Minor Arterial,0.6495900827648428,0.0,0.27834768885378885,0.032108750263373544,0.0,0.039953478117994844,0.0,8.0,0.248064409624065
13768,YESLER WAY BETWEEN 8TH AVE AND BROADWAY,YESLER WAY,YESLER WAY BETWEEN 8TH AVE AND BROADWAY,0.11816520467836256,3.0,0.3544956140350877,120,Paid Parking,,1.0,4.5,4.5,4.5,6.5,First Hill,,42.0,25.0,422.0,421.748243842672,5.0,N,Minor Arterial,0.0,0.0,0.0,0.040261624501231504,0.9597383754987685,0.0,0.0,6.0,0.15757941601926814
13879,E CHERRY ST BETWEEN BROADWAY AND DEAD END,E CHERRY ST,E CHERRY ST BETWEEN BROADWAY AND DEAD END,0.2618261818222037,3.0,0.8075202121332776,120,Paid Parking,,1.0,4.5,4.5,4.5,6.5,First Hill,,30.0,20.0,340.0,340.189255899119,11.0,N,Not Designated,0.6260410925121764,0.0,0.14068784398176556,0.233271063506058,0.0,0.0,0.0,3.0,0.25280828512986764
20481,S JACKSON ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,S JACKSON ST,S JACKSON ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,0.6347719494047619,7.5,4.875729166666667,120,Paid Parking,Edge,2.0,1.25,1.25,1.25,1.5,Pioneer Square,Edge,42.0,25.0,309.0,362.02342166375,3.0,N,Principal Arterial,0.34891805978701873,0.0,0.0,0.2409953393667686,0.0,0.4100866008462127,0.0,6.0,0.40510329424995467
20593,S KING ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,S KING ST,S KING ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,0.6332152777777778,6.0,3.9189186507936506,120,Paid Parking,Edge,1.0,1.25,1.25,1.25,1.5,Pioneer Square,Edge,0.0,20.0,299.0,356.584287419202,1.0,N,Not Designated,0.7608032981126713,0.0,0.0,0.23919670188732867,0.0,0.0,0.0,5.0,0.3144529992518421
20594,S KING ST BETWEEN 1ST AVE S AND OCCIDENTAL W AVE S,S KING ST,S KING ST BETWEEN 1ST AVE S AND OCCIDENTAL W AVE S,0.5738611111111112,6.0,3.5005416666666664,120,Paid Parking,Edge,1.0,1.25,1.25,1.25,1.5,Pioneer Square,Edge,48.0,25.0,229.0,229.386377256592,0.0,N,Minor Arterial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.37376474700930046
20596,S KING ST BETWEEN OCCIDENTAL E AVE S AND 2ND AVE S,S KING ST,S KING ST BETWEEN OCCIDENTAL E AVE S AND 2ND AVE S,0.6519817708333333,7.0,4.713020833333333,120,Paid Parking,Edge,2.0,1.25,1.25,1.25,1.5,Pioneer Square,Edge,48.0,25.0,322.0,321.928825869787,0.0,N,Minor Arterial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.3554055056284529
20597,S KING ST BETWEEN 2ND AVE S AND 3RD AVE S,S KING ST,S KING ST BETWEEN 2ND AVE S AND 3RD AVE S,0.5729035714285715,9.5,5.581479166666667,120,Paid Parking,Edge,2.0,1.25,1.25,1.25,1.5,Pioneer Square,Edge,48.0,20.0,298.0,298.276685370475,0.0,N,Not Designated,0.6913942072958345,0.0,0.0,0.0,0.0,0.0,0.3086057927041655,5.0,0.3546667370430169
20728,S MAIN ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,S MAIN ST,S MAIN ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,0.5100141369047619,5.5,2.8109166666666665,120,Paid Parking,Edge,2.0,1.25,1.25,1.25,1.5,Pioneer Square,Edge,42.0,20.0,316.0,358.681038024929,3.0,Y,Not Designated,0.591829940858055,0.2622914030386089,0.0,0.0,0.12071307821807832,0.025165577885257806,0.0,6.0,0.3398600620125216
20729,S MAIN ST BETWEEN 1ST AVE S AND 2ND AVE S,S MAIN ST,S MAIN ST BETWEEN 1ST AVE S AND 2ND AVE S,0.44221180555555556,7.5,3.3113125,120,Paid Parking,Core,4.0,3.5,3.5,3.5,6.0,Pioneer Square,Core,42.0,20.0,644.0,644.310321075389,0.0,N,Not Designated,0.6608331791684204,0.0,0.10860646935537456,0.2054968297429334,0.025063521733271702,0.0,0.0,10.0,0.3490405016058227
20730,S MAIN ST BETWEEN 2ND AVE S AND 2ND AV ET S,S MAIN ST,S MAIN ST BETWEEN 2ND AVE S AND 2ND AV ET S,0.4407291666666666,4.0,1.8207499999999999,120,Paid Parking,Edge,1.0,1.25,1.25,1.25,1.5,Pioneer Square,Edge,53.0,25.0,304.0,304.235571491349,1.0,Y,Minor Arterial,0.6492695342356252,0.0,0.05898016303954189,0.05938514967318123,0.23236515305165156,0.0,0.0,6.0,0.22281955515872087
20731,S MAIN ST BETWEEN 2ND AV ET S AND 4TH AVE S,S MAIN ST,S MAIN ST BETWEEN 2ND AV ET S AND 4TH AVE S,0.19193055555555555,3.0,0.5758333333333333,120,Paid Parking,Edge,1.0,1.25,1.25,1.25,1.5,Pioneer Square,Edge,42.0,25.0,340.0,340.206301423855,4.0,Y,Minor Arterial,0.5356470033402616,0.0,0.0,0.0,0.07535395710461525,0.0,0.38899903955512327,5.0,0.24490733127413425
21488,S WASHINGTON ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,S WASHINGTON ST,S WASHINGTON ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,0.5271815476190476,5.5,2.952,120,Paid Parking,Edge,2.0,1.25,1.25,1.25,1.5,Pioneer Square,Edge,30.0,20.0,332.0,364.11911428283,3.0,Y,Not Designated,0.8753631294623784,0.0,0.0,0.0,0.1246368705376216,0.0,0.0,6.0,0.3785700059130938
21489,S WASHINGTON ST BETWEEN 1ST AVE S AND OCCIDENTAL AVE S,S WASHINGTON ST,S WASHINGTON ST BETWEEN 1ST AVE S AND OCCIDENTAL AVE S,0.5195000000000001,3.0,1.6406666666666667,120,Paid Parking,Core,2.0,3.5,3.5,3.5,6.0,Pioneer Square,Core,0.0,20.0,322.0,321.91164617641,1.0,Y,Not Designated,0.8012141902801422,0.0,0.0,0.19878580971985776,0.0,0.0,0.0,6.0,0.29399696649632384
21490,S WASHINGTON ST BETWEEN OCCIDENTAL AVE S AND 2ND AVE S,S WASHINGTON ST,S WASHINGTON ST BETWEEN OCCIDENTAL AVE S AND 2ND AVE S,0.4318888888888889,6.0,2.6163333333333334,120,Paid Parking,Core,1.0,3.5,3.5,3.5,6.0,Pioneer Square,Core,37.0,20.0,322.0,321.957047294443,1.0,Y,Not Designated,0.9438834210201071,0.0,0.0,0.056116578979892875,0.0,0.0,0.0,5.0,0.2128508484684561
21493,S WASHINGTON ST BETWEEN 3RD AVE S AND 4TH AVE S,S WASHINGTON ST,S WASHINGTON ST BETWEEN 3RD AVE S AND 4TH AVE S,0.2563333333333333,7.0,1.7943333333333333,120,Paid Parking,Edge,1.0,1.25,1.25,1.25,1.5,Pioneer Square,Edge,42.0,20.0,322.0,322.09572896615,6.0,N,Not Designated,0.5511566960027383,0.0,0.06606873329625498,6.500284519209364e-05,0.00011696994507433917,0.18883547906626907,0.1937571188444712,5.0,0.29217181923253194
489857,9TH AVE BETWEEN 9TH AV I5 EXPRESS ON RP AND PINE ST,9TH AVE,9TH AVE BETWEEN 9TH AV I5 EXPRESS ON RP AND PINE ST,0.15719185270336902,5.0,0.7985092118115752,120,Paid Parking,Retail,2.0,3.5,3.5,3.5,5.5,Commercial Core,Retail,23.0,25.0,303.0,302.770843707494,10.0,Y,Minor Arterial,0.29397536355836723,0.0,0.0,0.044507735937748566,0.6615169005038841,0.0,0.0,5.0,0.5086087178939982
