compkey,unitdesc,onstreet,blockface_name,period,weekpart,occupancy_rate,occupied_spaces,parking_spaces,n_hours,n_obs,paid_rate,time_limit,parking_category,paid_subarea,occupancy_class
13311,VIRGINIA ST BETWEEN 2ND AVE AND 3RD AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 2ND AVE AND 3RD AVE,night,weekday,0.4497356638326108,1.3750841844802888,3.0,38,2247,,120,Paid Parking,South,Under-saturated
13311,VIRGINIA ST BETWEEN 2ND AVE AND 3RD AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 2ND AVE AND 3RD AVE,night,weekend,0.4083333333333333,1.2916666666666665,3.0,10,600,,120,Paid Parking,South,Under-saturated
13312,VIRGINIA ST BETWEEN 3RD AVE AND 4TH AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 3RD AVE AND 4TH AVE,day,weekday,0.39379437620170377,3.544482719148667,9.0,200,11844,,120,Paid Parking,South,Under-saturated
13312,VIRGINIA ST BETWEEN 3RD AVE AND 4TH AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 3RD AVE AND 4TH AVE,day,weekend,0.48533333333333334,4.372,9.0,50,3000,,120,Paid Parking,South,Under-saturated
13312,VIRGINIA ST BETWEEN 3RD AVE AND 4TH AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 3RD AVE AND 4TH AVE,night,weekday,0.5449267676767676,4.90434090909091,9.0,40,2338,,120,Paid Parking,South,Under-saturated
13312,VIRGINIA ST BETWEEN 3RD AVE AND 4TH AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 3RD AVE AND 4TH AVE,night,weekend,0.5881481481481481,5.293333333333333,9.0,10,600,,120,Paid Parking,South,Under-saturated
13313,VIRGINIA ST BETWEEN 4TH AVE AND 5TH AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 4TH AVE AND 5TH AVE,day,weekday,0.31312568614886105,1.904649381530433,5.5,200,23799,,120,Paid Parking,South,Under-saturated
13313,VIRGINIA ST BETWEEN 4TH AVE AND 5TH AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 4TH AVE AND 5TH AVE,day,weekend,0.40353472222222225,2.4685,5.5,50,6000,,120,Paid Parking,South,Under-saturated
13313,VIRGINIA ST BETWEEN 4TH AVE AND 5TH AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 4TH AVE AND 5TH AVE,night,weekday,0.27435686642565815,2.196104931405265,5.5,40,4740,,120,Paid Parking,South,Under-saturated
13313,VIRGINIA ST BETWEEN 4TH AVE AND 5TH AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 4TH AVE AND 5TH AVE,night,weekend,0.4806597222222222,2.888333333333333,5.5,10,1200,,120,Paid Parking,South,Under-saturated
13314,VIRGINIA ST BETWEEN 5TH AVE AND 6TH AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 5TH AVE AND 6TH AVE,day,weekday,0.2566765194825576,2.3100886753430188,9.0,200,11885,,120,Paid Parking,South,Under-saturated
13314,VIRGINIA ST BETWEEN 5TH AVE AND 6TH AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 5TH AVE AND 6TH AVE,day,weekend,0.31066666666666665,2.7960000000000003,9.0,50,3000,,120,Paid Parking,South,Under-saturated
13314,VIRGINIA ST BETWEEN 5TH AVE AND 6TH AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 5TH AVE AND 6TH AVE,night,weekday,0.3693677515899738,3.3243097643097643,9.0,40,2340,,120,Paid Parking,South,Under-saturated
13314,VIRGINIA ST BETWEEN 5TH AVE AND 6TH AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 5TH AVE AND 6TH AVE,night,weekend,0.5066666666666666,4.5600000000000005,9.0,10,600,,120,Paid Parking,South,Under-saturated
13352,WALL ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,WALL ST,WALL ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,day,weekday,0.5347513047138047,2.7081731902356903,5.0,200,11850,,240,Paid Parking,North,Under-saturated
13352,WALL ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,WALL ST,WALL ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,day,weekend,0.5650666666666667,2.8436666666666666,5.0,50,3000,,240,Paid Parking,North,Under-saturated
13352,WALL ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,WALL ST,WALL ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,night,weekday,0.506425925925926,2.561712962962963,5.0,40,2337,,240,Paid Parking,North,Under-saturated
13352,WALL ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,WALL ST,WALL ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,night,weekend,0.5803333333333334,2.9016666666666664,5.0,10,600,,240,Paid Parking,North,Under-saturated
13353,WALL ST BETWEEN ELLIOTT AVE AND WESTERN AVE,WALL ST,WALL ST BETWEEN ELLIOTT AVE AND WESTERN AVE,day,weekday,0.32580967783214637,1.6290943028430092,5.0,200,21384,,240,Paid Parking,North,Under-saturated
13353,WALL ST BETWEEN ELLIOTT AVE AND WESTERN AVE,WALL ST,WALL ST BETWEEN ELLIOTT AVE AND WESTERN AVE,day,weekend,0.46196666666666664,2.341333333333333,5.0,50,6000,,240,Paid Parking,North,Under-saturated
13353,WALL ST BETWEEN ELLIOTT AVE AND WESTERN AVE,WALL ST,WALL ST BETWEEN ELLIOTT AVE AND WESTERN AVE,night,weekday,0.3661062036854876,1.830531018427438,5.0,40,4675,,240,Paid Parking,North,Under-saturated
13353,WALL ST BETWEEN ELLIOTT AVE AND WESTERN AVE,WALL ST,WALL ST BETWEEN ELLIOTT AVE AND WESTERN AVE,night,weekend,0.6448333333333334,3.2833333333333337,5.0,10,1200,,240,Paid Parking,North,Under-saturated
13354,WALL ST BETWEEN WESTERN AVE AND 1ST AVE,WALL ST,WALL ST BETWEEN WESTERN AVE AND 1ST AVE,day,weekday,0.25241281470037225,1.5646869533676104,5.0,200,21376,,240,Paid Parking,North,Under-saturated
13354,WALL ST BETWEEN WESTERN AVE AND 1ST AVE,WALL ST,WALL ST BETWEEN WESTERN AVE AND 1ST AVE,day,weekend,0.3025333333333333,1.9056666666666666,6.5,50,6000,,240,Paid Parking,North,Under-saturated
13354,WALL ST BETWEEN WESTERN AVE AND 1ST AVE,WALL ST,WALL ST BETWEEN WESTERN AVE AND 1ST AVE,night,weekday,0.508234375,3.250416666666667,6.5,40,4679,,240,Paid Parking,North,Under-saturated
13354,WALL ST BETWEEN WESTERN AVE AND 1ST AVE,WALL ST,WALL ST BETWEEN WESTERN AVE AND 1ST AVE,night,weekend,0.5285,3.2700000000000005,6.5,10,1200,,240,Paid Parking,North,Under-saturated
13355,WALL ST BETWEEN 1ST AVE AND 2ND AVE,WALL ST,WALL ST BETWEEN 1ST AVE AND 2ND AVE,day,weekday,0.49924951348738167,4.279197305960915,8.5,200,23693,,240,Paid Parking,North,Under-saturated
13355,WALL ST BETWEEN 1ST AVE AND 2ND AVE,WALL ST,WALL ST BETWEEN 1ST AVE AND 2ND AVE,day,weekend,0.4645092592592593,3.9643333333333333,8.5,50,6000,,240,Paid Parking,North,Under-saturated
13355,WALL ST BETWEEN 1ST AVE AND 2ND AVE,WALL ST,WALL ST BETWEEN 1ST AVE AND 2ND AVE,night,weekday,0.7049386758276844,6.073864597148541,8.5,40,4674,,240,Paid Parking,North,Optimal
13355,WALL ST BETWEEN 1ST AVE AND 2ND AVE,WALL ST,WALL ST BETWEEN 1ST AVE AND 2ND AVE,night,weekend,0.7555092592592593,6.6433333333333335,8.5,10,1200,,240,Paid Parking,North,Optimal
13356,WALL ST BETWEEN 2ND AVE AND 3RD AVE,WALL ST,WALL ST BETWEEN 2ND AVE AND 3RD AVE,day,weekday,0.2996441725526951,1.2622146057806907,6.0,200,23808,,240,Paid Parking,North,Under-saturated
13356,WALL ST BETWEEN 2ND AVE AND 3RD AVE,WALL ST,WALL ST BETWEEN 2ND AVE AND 3RD AVE,day,weekend,0.48596296296296293,2.6335,6.0,50,6000,,240,Paid Parking,North,Under-saturated
13356,WALL ST BETWEEN 2ND AVE AND 3RD AVE,WALL ST,WALL ST BETWEEN 2ND AVE AND 3RD AVE,night,weekday,0.5038906926406926,2.313444264069264,6.0,40,4705,,240,Paid Parking,North,Under-saturated
13356,WALL ST BETWEEN 2ND AVE AND 3RD AVE,WALL ST,WALL ST BETWEEN 2ND AVE AND 3RD AVE,night,weekend,0.9115740740740741,5.7375,6.0,10,1200,,240,Paid Parking,North,Over-saturated
13357,WALL ST BETWEEN 3RD AVE AND 4TH AVE,WALL ST,WALL ST BETWEEN 3RD AVE AND 4TH AVE,day,weekday,0.15695321833930703,1.4125789650537635,9.0,200,11943,,240,Paid Parking,North,Under-saturated
13357,WALL ST BETWEEN 3RD AVE AND 4TH AVE,WALL ST,WALL ST BETWEEN 3RD AVE AND 4TH AVE,day,weekend,0.40185185185185185,3.6373333333333333,9.0,50,3000,,240,Paid Parking,North,Under-saturated
13357,WALL ST BETWEEN 3RD AVE AND 4TH AVE,WALL ST,WALL ST BETWEEN 3RD AVE AND 4TH AVE,night,weekday,0.13674768518518518,1.2307291666666667,9.0,40,2372,,240,Paid Parking,North,Under-saturated
13357,WALL ST BETWEEN 3RD AVE AND 4TH AVE,WALL ST,WALL ST BETWEEN 3RD AVE AND 4TH AVE,night,weekend,0.8601851851851852,7.958333333333333,9.0,10,600,,240,Paid Parking,North,Over-saturated
13358,WALL ST BETWEEN 4TH AVE AND 5TH AVE,WALL ST,WALL ST BETWEEN 4TH AVE AND 5TH AVE,day,weekday,0.47949895829865613,2.5343249997225827,8.0,200,17840,,240,Paid Parking,North,Under-saturated
13358,WALL ST BETWEEN 4TH AVE AND 5TH AVE,WALL ST,WALL ST BETWEEN 4TH AVE AND 5TH AVE,day,weekend,0.48609375000000005,2.408541666666667,8.0,50,4800,,240,Paid Parking,North,Under-saturated
13358,WALL ST BETWEEN 4TH AVE AND 5TH AVE,WALL ST,WALL ST BETWEEN 4TH AVE AND 5TH AVE,night,weekday,0.42996794871794874,2.2491880341880344,8.0,40,3536,,240,Paid Parking,North,Under-saturated
13358,WALL ST BETWEEN 4TH AVE AND 5TH AVE,WALL ST,WALL ST BETWEEN 4TH AVE AND 5TH AVE,night,weekend,0.6127604166666667,3.080208333333333,8.0,10,960,,240,Paid Parking,North,Under-saturated
13462,WARREN PL BETWEEN 1ST AVE AND DENNY WAY,WARREN PL,WARREN PL BETWEEN 1ST AVE AND DENNY WAY,day,weekday,0.2938928952991453,1.3654604700854702,5.0,200,23790,,240,Paid Parking,North,Under-saturated
13462,WARREN PL BETWEEN 1ST AVE AND DENNY WAY,WARREN PL,WARREN PL BETWEEN 1ST AVE AND DENNY WAY,day,weekend,0.45520833333333327,2.3408333333333333,5.0,50,6000,,240,Paid Parking,North,Under-saturated
13462,WARREN PL BETWEEN 1ST AVE AND DENNY WAY,WARREN PL,WARREN PL BETWEEN 1ST AVE AND DENNY WAY,night,weekday,0.4007563997821351,1.9798080065359478,5.0,40,4689,,240,Paid Parking,North,Under-saturated
13462,WARREN PL BETWEEN 1ST AVE AND DENNY WAY,WARREN PL,WARREN PL BETWEEN 1ST AVE AND DENNY WAY,night,weekend,0.5238888888888888,2.7725,5.0,10,1200,,240,Paid Parking,North,Under-saturated
13496,WESTERN AVE BETWEEN YESLER WAY AND COLUMBIA ST,WESTERN AVE,WESTERN AVE BETWEEN YESLER WAY AND COLUMBIA ST,day,weekday,0.5833088624338625,4.668583333333333,8.0,200,24000,,120,Paid Parking,Edge,Under-saturated
13496,WESTERN AVE BETWEEN YESLER WAY AND COLUMBIA ST,WESTERN AVE,WESTERN AVE BETWEEN YESLER WAY AND COLUMBIA ST,day,weekend,0.6313571428571428,5.0535000000000005,8.0,50,6000,,120,Paid Parking,Edge,Under-saturated
13497,WESTERN AVE BETWEEN COLUMBIA ST AND MARION ST,WESTERN AVE,WESTERN AVE BETWEEN COLUMBIA ST AND MARION ST,day,weekday,0.4823690476190476,3.387833333333333,7.0,200,11964,,120,Paid Parking,Waterfront,Under-saturated
13497,WESTERN AVE BETWEEN COLUMBIA ST AND MARION ST,WESTERN AVE,WESTERN AVE BETWEEN COLUMBIA ST AND MARION ST,day,weekend,0.516047619047619,3.6489999999999996,7.0,50,3000,,120,Paid Parking,Waterfront,Under-saturated
13497,WESTERN AVE BETWEEN COLUMBIA ST AND MARION ST,WESTERN AVE,WESTERN AVE BETWEEN COLUMBIA ST AND MARION ST,night,weekday,0.4222619047619047,2.961666666666667,7.0,40,2359,,120,Paid Parking,Waterfront,Under-saturated
13497,WESTERN AVE BETWEEN COLUMBIA ST AND MARION ST,WESTERN AVE,WESTERN AVE BETWEEN COLUMBIA ST AND MARION ST,night,weekend,0.6154761904761905,4.3100000000000005,7.0,10,600,,120,Paid Parking,Waterfront,Under-saturated
13498,WESTERN AVE BETWEEN MARION ST AND MADISON ST,WESTERN AVE,WESTERN AVE BETWEEN MARION ST AND MADISON ST,day,weekday,0.6144166666666667,1.6075,2.0,200,11964,,120,Paid Parking,Waterfront,Under-saturated
13498,WESTERN AVE BETWEEN MARION ST AND MADISON ST,WESTERN AVE,WESTERN AVE BETWEEN MARION ST AND MADISON ST,day,weekend,0.9308333333333333,3.3923333333333336,2.0,50,3000,,120,Paid Parking,Waterfront,Over-saturated
13498,WESTERN AVE BETWEEN MARION ST AND MADISON ST,WESTERN AVE,WESTERN AVE BETWEEN MARION ST AND MADISON ST,night,weekday,0.6773504273504274,1.8405982905982905,2.0,39,2281,,120,Paid Parking,Waterfront,Under-saturated
13498,WESTERN AVE BETWEEN MARION ST AND MADISON ST,WESTERN AVE,WESTERN AVE BETWEEN MARION ST AND MADISON ST,night,weekend,0.9966666666666667,3.665,2.0,10,600,,120,Paid Parking,Waterfront,Over-saturated
13499,WESTERN AVE BETWEEN MADISON ST AND SPRING ST,WESTERN AVE,WESTERN AVE BETWEEN MADISON ST AND SPRING ST,day,weekday,0.5974041666666667,3.0708458333333333,5.0,200,23929,,120,Paid Parking,Waterfront,Under-saturated
13499,WESTERN AVE BETWEEN MADISON ST AND SPRING ST,WESTERN AVE,WESTERN AVE BETWEEN MADISON ST AND SPRING ST,day,weekend,0.7421000000000001,4.003166666666667,5.0,50,6000,,120,Paid Parking,Waterfront,Optimal
13499,WESTERN AVE BETWEEN MADISON ST AND SPRING ST,WESTERN AVE,WESTERN AVE BETWEEN MADISON ST AND SPRING ST,night,weekday,0.58675,3.0147916666666665,5.0,40,4606,,120,Paid Parking,Waterfront,Under-saturated
13499,WESTERN AVE BETWEEN MADISON ST AND SPRING ST,WESTERN AVE,WESTERN AVE BETWEEN MADISON ST AND SPRING ST,night,weekend,0.7713333333333333,4.080833333333333,5.0,10,1200,,120,Paid Parking,Waterfront,Optimal
13500,WESTERN AVE BETWEEN SPRING ST AND SENECA ST,WESTERN AVE,WESTERN AVE BETWEEN SPRING ST AND SENECA ST,day,weekday,0.5070076923076923,3.7154551282051282,7.5,200,23930,,120,Paid Parking,Waterfront,Under-saturated
13500,WESTERN AVE BETWEEN SPRING ST AND SENECA ST,WESTERN AVE,WESTERN AVE BETWEEN SPRING ST AND SENECA ST,day,weekend,0.6192833333333333,4.641333333333333,7.5,50,6000,,120,Paid Parking,Waterfront,Under-saturated
13500,WESTERN AVE BETWEEN SPRING ST AND SENECA ST,WESTERN AVE,WESTERN AVE BETWEEN SPRING ST AND SENECA ST,night,weekday,0.5564502164502164,4.021428571428571,10.0,39,4562,,120,Paid Parking,Waterfront,Under-saturated
13500,WESTERN AVE BETWEEN SPRING ST AND SENECA ST,WESTERN AVE,WESTERN AVE BETWEEN SPRING ST AND SENECA ST,night,weekend,0.58275,4.42,7.5,10,1200,,120,Paid Parking,Waterfront,Under-saturated
13501,WESTERN AVE BETWEEN SENECA ST AND UNIVERSITY ST,WESTERN AVE,WESTERN AVE BETWEEN SENECA ST AND UNIVERSITY ST,day,weekday,0.4348855559777103,2.524513475177305,5.5,200,23952,,120,Paid Parking,Waterfront,Under-saturated
13501,WESTERN AVE BETWEEN SENECA ST AND UNIVERSITY ST,WESTERN AVE,WESTERN AVE BETWEEN SENECA ST AND UNIVERSITY ST,day,weekend,0.5931547619047619,3.3723333333333336,5.5,50,6000,,120,Paid Parking,Waterfront,Under-saturated
13501,WESTERN AVE BETWEEN SENECA ST AND UNIVERSITY ST,WESTERN AVE,WESTERN AVE BETWEEN SENECA ST AND UNIVERSITY ST,night,weekday,0.4246684749849307,2.4061181434599157,4.0,40,4577,,120,Paid Parking,Waterfront,Under-saturated
13501,WESTERN AVE BETWEEN SENECA ST AND UNIVERSITY ST,WESTERN AVE,WESTERN AVE BETWEEN SENECA ST AND UNIVERSITY ST,night,weekend,0.4777678571428571,2.8558333333333334,5.5,10,1200,,120,Paid Parking,Waterfront,Under-saturated
13502,WESTERN AVE BETWEEN UNIVERSITY ST AND UNION ST,WESTERN AVE,WESTERN AVE BETWEEN UNIVERSITY ST AND UNION ST,day,weekday,0.37625,3.764583333333333,10.0,200,11964,,120,Paid Parking,Waterfront,Under-saturated
13502,WESTERN AVE BETWEEN UNIVERSITY ST AND UNION ST,WESTERN AVE,WESTERN AVE BETWEEN UNIVERSITY ST AND UNION ST,day,weekend,0.5569,5.576333333333333,10.0,50,3000,,120,Paid Parking,Waterfront,Under-saturated
13502,WESTERN AVE BETWEEN UNIVERSITY ST AND UNION ST,WESTERN AVE,WESTERN AVE BETWEEN UNIVERSITY ST AND UNION ST,night,weekday,0.39258333333333334,3.9258333333333333,10.0,40,2283,,120,Paid Parking,Waterfront,Under-saturated
13502,WESTERN AVE BETWEEN UNIVERSITY ST AND UNION ST,WESTERN AVE,WESTERN AVE BETWEEN UNIVERSITY ST AND UNION ST,night,weekend,0.48650000000000004,4.865,10.0,10,600,,120,Paid Parking,Waterfront,Under-saturated
13503,WESTERN AVE BETWEEN UNION ST AND PIKE ST,WESTERN AVE,WESTERN AVE BETWEEN UNION ST AND PIKE ST,day,weekday,0.2664860600490196,1.5487879901960784,6.0,200,23938,,120,Paid Parking,Waterfront,Under-saturated
13503,WESTERN AVE BETWEEN UNION ST AND PIKE ST,WESTERN AVE,WESTERN AVE BETWEEN UNION ST AND PIKE ST,day,weekend,0.3525833333333333,2.0646666666666667,6.0,50,6000,,120,Paid Parking,Waterfront,Under-saturated
13503,WESTERN AVE BETWEEN UNION ST AND PIKE ST,WESTERN AVE,WESTERN AVE BETWEEN UNION ST AND PIKE ST,night,weekday,0.34074367088607593,2.0147679324894514,8.0,40,4610,,120,Paid Parking,Waterfront,Under-saturated
13503,WESTERN AVE BETWEEN UNION ST AND PIKE ST,WESTERN AVE,WESTERN AVE BETWEEN UNION ST AND PIKE ST,night,weekend,0.4114583333333333,2.2466666666666666,6.0,10,1200,,120,Paid Parking,Waterfront,Under-saturated
13504,WESTERN AVE BETWEEN PIKE ST AND PINE ST,WESTERN AVE,WESTERN AVE BETWEEN PIKE ST AND PINE ST,day,weekday,0.41108333333333336,1.5131458333333334,3.5,200,23928,,120,Paid Parking,Waterfront,Under-saturated
13504,WESTERN AVE BETWEEN PIKE ST AND PINE ST,WESTERN AVE,WESTERN AVE BETWEEN PIKE ST AND PINE ST,day,weekend,0.5817916666666667,2.158666666666667,3.5,50,6000,,120,Paid Parking,Waterfront,Under-saturated
13504,WESTERN AVE BETWEEN PIKE ST AND PINE ST,WESTERN AVE,WESTERN AVE BETWEEN PIKE ST AND PINE ST,night,weekday,0.5148784722222223,1.8925,3.5,40,4565,,120,Paid Parking,Waterfront,Under-saturated
13504,WESTERN AVE BETWEEN PIKE ST AND PINE ST,WESTERN AVE,WESTERN AVE BETWEEN PIKE ST AND PINE ST,night,weekend,0.5929166666666666,2.165,3.5,10,1200,,120,Paid Parking,Waterfront,Under-saturated
13505,WESTERN AVE BETWEEN PINE ST AND VIRGINIA ST,WESTERN AVE,WESTERN AVE BETWEEN PINE ST AND VIRGINIA ST,day,weekday,0.5959929503367003,6.602505787037037,11.0,200,11848,,120,Paid Parking,South,Under-saturated
13505,WESTERN AVE BETWEEN PINE ST AND VIRGINIA ST,WESTERN AVE,WESTERN AVE BETWEEN PINE ST AND VIRGINIA ST,day,weekend,0.7377575757575758,8.242666666666667,11.0,50,3000,,120,Paid Parking,South,Optimal
13505,WESTERN AVE BETWEEN PINE ST AND VIRGINIA ST,WESTERN AVE,WESTERN AVE BETWEEN PINE ST AND VIRGINIA ST,night,weekday,0.6647729018293534,7.313335253456221,11.0,40,2339,,120,Paid Parking,South,Under-saturated
13505,WESTERN AVE BETWEEN PINE ST AND VIRGINIA ST,WESTERN AVE,WESTERN AVE BETWEEN PINE ST AND VIRGINIA ST,night,weekend,0.7987878787878787,8.961666666666668,11.0,10,600,,120,Paid Parking,South,Optimal
13506,WESTERN AVE BETWEEN VIRGINIA ST AND LENORA ST,WESTERN AVE,WESTERN AVE BETWEEN VIRGINIA ST AND LENORA ST,day,weekday,0.6800466639095671,4.605169672397495,6.5,200,23680,,120,Paid Parking,South,Under-saturated
13506,WESTERN AVE BETWEEN VIRGINIA ST AND LENORA ST,WESTERN AVE,WESTERN AVE BETWEEN VIRGINIA ST AND LENORA ST,day,weekend,0.7913730158730159,5.532,6.5,50,6000,,120,Paid Parking,South,Optimal
13506,WESTERN AVE BETWEEN VIRGINIA ST AND LENORA ST,WESTERN AVE,WESTERN AVE BETWEEN VIRGINIA ST AND LENORA ST,night,weekday,0.6680626503126503,4.394768097643097,6.5,40,4681,,120,Paid Parking,South,Under-saturated
13506,WESTERN AVE BETWEEN VIRGINIA ST AND LENORA ST,WESTERN AVE,WESTERN AVE BETWEEN VIRGINIA ST AND LENORA ST,night,weekend,0.7049603174603175,4.8225,6.5,10,1200,,120,Paid Parking,South,Optimal
13507,WESTERN AVE BETWEEN LENORA ST AND BLANCHARD ST,WESTERN AVE,WESTERN AVE BETWEEN LENORA ST AND BLANCHARD ST,day,weekday,0.5007259979324634,5.250371751811407,10.5,200,23688,,120,Paid Parking,South,Under-saturated
13507,WESTERN AVE BETWEEN LENORA ST AND BLANCHARD ST,WESTERN AVE,WESTERN AVE BETWEEN LENORA ST AND BLANCHARD ST,day,weekend,0.6327363636363637,6.667666666666666,10.5,50,6000,,120,Paid Parking,South,Under-saturated
13507,WESTERN AVE BETWEEN LENORA ST AND BLANCHARD ST,WESTERN AVE,WESTERN AVE BETWEEN LENORA ST AND BLANCHARD ST,night,weekday,0.49879609829825344,5.220864121510673,10.5,40,4678,,120,Paid Parking,South,Under-saturated
13507,WESTERN AVE BETWEEN LENORA ST AND BLANCHARD ST,WESTERN AVE,WESTERN AVE BETWEEN LENORA ST AND BLANCHARD ST,night,weekend,0.652719696969697,6.819166666666666,10.5,10,1200,,120,Paid Parking,South,Under-saturated
13508,WESTERN AVE BETWEEN BLANCHARD ST AND BELL ST,WESTERN AVE,WESTERN AVE BETWEEN BLANCHARD ST AND BELL ST,day,weekday,0.35166181830228077,2.412217951668988,6.0,200,23716,,120,Paid Parking,South,Under-saturated
13508,WESTERN AVE BETWEEN BLANCHARD ST AND BELL ST,WESTERN AVE,WESTERN AVE BETWEEN BLANCHARD ST AND BELL ST,day,weekend,0.4408148148148148,3.0231666666666666,6.0,50,6000,,120,Paid Parking,South,Under-saturated
13508,WESTERN AVE BETWEEN BLANCHARD ST AND BELL ST,WESTERN AVE,WESTERN AVE BETWEEN BLANCHARD ST AND BELL ST,night,weekday,0.12867054870261346,0.9101182716568544,6.0,40,4750,,120,Paid Parking,South,Under-saturated
13508,WESTERN AVE BETWEEN BLANCHARD ST AND BELL ST,WESTERN AVE,WESTERN AVE BETWEEN BLANCHARD ST AND BELL ST,night,weekend,0.15314814814814814,0.9516666666666668,6.0,10,1200,,120,Paid Parking,South,Under-saturated
13509,WESTERN AVE BETWEEN BELL ST AND BATTERY ST,WESTERN AVE,WESTERN AVE BETWEEN BELL ST AND BATTERY ST,day,weekday,0.37131931829844006,2.9705545463875205,8.0,200,11846,,240,Paid Parking,North,Under-saturated
13509,WESTERN AVE BETWEEN BELL ST AND BATTERY ST,WESTERN AVE,WESTERN AVE BETWEEN BELL ST AND BATTERY ST,day,weekend,0.41133333333333333,3.294666666666667,8.0,50,3000,,240,Paid Parking,North,Under-saturated
13509,WESTERN AVE BETWEEN BELL ST AND BATTERY ST,WESTERN AVE,WESTERN AVE BETWEEN BELL ST AND BATTERY ST,night,weekday,0.40529647435897437,3.242371794871795,8.0,40,2336,,240,Paid Parking,North,Under-saturated
13509,WESTERN AVE BETWEEN BELL ST AND BATTERY ST,WESTERN AVE,WESTERN AVE BETWEEN BELL ST AND BATTERY ST,night,weekend,0.4366666666666667,3.4933333333333336,8.0,10,600,,240,Paid Parking,North,Under-saturated
13510,WESTERN AVE BETWEEN BATTERY ST AND WALL ST,WESTERN AVE,WESTERN AVE BETWEEN BATTERY ST AND WALL ST,day,weekday,0.3637383760359365,2.8215824026802654,8.0,200,23731,,240,Paid Parking,North,Under-saturated
13510,WESTERN AVE BETWEEN BATTERY ST AND WALL ST,WESTERN AVE,WESTERN AVE BETWEEN BATTERY ST AND WALL ST,day,weekend,0.5214222222222222,4.024166666666667,8.0,50,6000,,240,Paid Parking,North,Under-saturated
13510,WESTERN AVE BETWEEN BATTERY ST AND WALL ST,WESTERN AVE,WESTERN AVE BETWEEN BATTERY ST AND WALL ST,night,weekday,0.5478804976851852,4.232259837962963,8.0,40,4679,,240,Paid Parking,North,Under-saturated
13510,WESTERN AVE BETWEEN BATTERY ST AND WALL ST,WESTERN AVE,WESTERN AVE BETWEEN BATTERY ST AND WALL ST,night,weekend,0.615111111111111,4.815833333333333,8.0,10,1200,,240,Paid Parking,North,Under-saturated
13511,WESTERN AVE BETWEEN WALL ST AND VINE ST,WESTERN AVE,WESTERN AVE BETWEEN WALL ST AND VINE ST,day,weekday,0.32501875971125066,2.449235409025336,7.5,200,23756,,240,Paid Parking,North,Under-saturated
13511,WESTERN AVE BETWEEN WALL ST AND VINE ST,WESTERN AVE,WESTERN AVE BETWEEN WALL ST AND VINE ST,day,weekend,0.36279464285714286,2.7175,7.5,50,6000,,240,Paid Parking,North,Under-saturated
13511,WESTERN AVE BETWEEN WALL ST AND VINE ST,WESTERN AVE,WESTERN AVE BETWEEN WALL ST AND VINE ST,night,weekday,0.39314589056776555,2.937984775641026,7.5,40,4675,,240,Paid Parking,North,Under-saturated
13511,WESTERN AVE BETWEEN WALL ST AND VINE ST,WESTERN AVE,WESTERN AVE BETWEEN WALL ST AND VINE ST,night,weekend,0.5814434523809524,4.369166666666667,7.5,10,1200,,240,Paid Parking,North,Under-saturated
13512,WESTERN AVE BETWEEN VINE ST AND CEDAR ST,WESTERN AVE,WESTERN AVE BETWEEN VINE ST AND CEDAR ST,day,weekday,0.4946949602533666,4.104521296264922,8.5,200,23704,,240,Paid Parking,North,Under-saturated
13512,WESTERN AVE BETWEEN VINE ST AND CEDAR ST,WESTERN AVE,WESTERN AVE BETWEEN VINE ST AND CEDAR ST,day,weekend,0.42606428571428573,3.6123333333333334,8.5,50,6000,,240,Paid Parking,North,Under-saturated
13512,WESTERN AVE BETWEEN VINE ST AND CEDAR ST,WESTERN AVE,WESTERN AVE BETWEEN VINE ST AND CEDAR ST,night,weekday,0.57151456207483,4.816236607142857,8.5,40,4675,,240,Paid Parking,North,Under-saturated
13512,WESTERN AVE BETWEEN VINE ST AND CEDAR ST,WESTERN AVE,WESTERN AVE BETWEEN VINE ST AND CEDAR ST,night,weekend,0.6572738095238095,5.5225,8.5,10,1200,,240,Paid Parking,North,Under-saturated
